timestamp_utc,open,high,low,close,volume
2025-06-24 01:59:59.999000+00:00,105132.59,105499.99,104966.99,105450.76,601.29109
2025-06-24 02:59:59.999000+00:00,105450.75,105450.75,104729.69,104753.8,857.70174
2025-06-24 03:59:59.999000+00:00,104753.8,105127.94,104720.82,104919.6,547.71821
2025-06-24 04:59:59.999000+00:00,104919.6,104959.24,104704.91,104826.14,328.91534
2025-06-24 05:59:59.999000+00:00,104826.13,105426.48,104826.13,105396.54,800.95842
2025-06-24 06:59:59.999000+00:00,105396.54,105811.0,105244.84,105655.23,1003.25722
2025-06-24 07:59:59.999000+00:00,105655.23,105777.0,104900.0,104933.74,1025.84889
2025-06-24 08:59:59.999000+00:00,104933.74,105167.24,104622.02,104996.77,869.69249
2025-06-24 09:59:59.999000+00:00,104996.78,105571.4,104968.25,105198.98,541.75908
2025-06-24 10:59:59.999000+00:00,105198.99,105351.0,105069.23,105281.99,340.65394
2025-06-24 11:59:59.999000+00:00,105281.98,105428.03,105001.6,105170.0,464.75889
2025-06-24 12:59:59.999000+00:00,105169.99,105306.54,104968.43,105205.47,430.49812
2025-06-24 13:59:59.999000+00:00,105205.47,105390.27,104800.98,105065.44,899.11622
2025-06-24 14:59:59.999000+00:00,105065.45,105665.52,104950.8,105517.5,910.70771
2025-06-24 15:59:59.999000+00:00,105517.5,105731.92,105153.01,105244.73,693.40867
2025-06-24 16:59:59.999000+00:00,105244.72,106268.0,105172.64,106225.26,1025.54114
2025-06-24 17:59:59.999000+00:00,106225.25,106290.0,105609.8,106046.69,688.95518
2025-06-24 18:59:59.999000+00:00,106046.69,106088.96,105523.8,105533.73,334.55603
2025-06-24 19:59:59.999000+00:00,105533.73,105677.82,105270.48,105643.19,317.34852
2025-06-24 20:59:59.999000+00:00,105643.2,106098.0,105435.45,106087.3,303.1649
2025-06-24 21:59:59.999000+00:00,106087.3,106119.11,105729.95,105989.05,323.30084
2025-06-24 22:59:59.999000+00:00,105989.04,106025.92,105734.38,106025.39,215.34353
2025-06-24 23:59:59.999000+00:00,106025.39,106083.0,105774.9,106083.0,251.76566
2025-06-25 00:59:59.999000+00:00,106083.0,106470.21,105808.03,106407.34,592.29341
2025-06-25 01:59:59.999000+00:00,106407.34,106616.01,106016.0,106387.43,631.33414
2025-06-25 02:59:59.999000+00:00,106387.42,106791.18,106300.0,106474.58,835.01863
2025-06-25 03:59:59.999000+00:00,106474.58,106599.9,106216.62,106232.01,326.44832
2025-06-25 04:59:59.999000+00:00,106232.01,106308.89,106001.0,106197.56,412.73706
2025-06-25 05:59:59.999000+00:00,106197.55,106396.61,106037.14,106213.72,356.85468
2025-06-25 06:59:59.999000+00:00,106213.72,106461.04,106125.05,106399.99,265.13494
2025-06-25 07:59:59.999000+00:00,106400.0,106702.0,106321.25,106600.01,282.89666
2025-06-25 08:59:59.999000+00:00,106600.0,106663.24,106343.13,106635.76,311.52266
2025-06-25 09:59:59.999000+00:00,106635.76,106971.91,106449.61,106628.06,622.78256
2025-06-25 10:59:59.999000+00:00,106628.05,107184.68,106567.38,107126.49,814.12848
2025-06-25 11:59:59.999000+00:00,107126.5,107237.44,106866.9,107198.02,524.38199
2025-06-25 12:59:59.999000+00:00,107198.02,107300.0,106927.8,107240.0,638.76405
2025-06-25 13:59:59.999000+00:00,107240.0,108130.24,107172.87,107923.21,2185.64353
2025-06-25 14:59:59.999000+00:00,107923.22,108135.3,107226.94,107629.59,2426.55627
2025-06-25 15:59:59.999000+00:00,107629.58,107638.0,106752.36,107028.0,2246.03929
2025-06-25 16:59:59.999000+00:00,107027.99,107490.75,106989.03,107139.81,647.37905
2025-06-25 17:59:59.999000+00:00,107139.81,107529.35,106931.0,107402.53,416.2053
2025-06-25 18:59:59.999000+00:00,107402.54,107523.9,107177.52,107406.63,346.45173
2025-06-25 19:59:59.999000+00:00,107406.62,107905.37,107394.97,107761.68,699.65838
2025-06-25 20:59:59.999000+00:00,107761.67,107859.33,107500.0,107781.2,280.92154
2025-06-25 21:59:59.999000+00:00,107781.2,108000.0,107444.57,107569.67,358.92205
2025-06-25 22:59:59.999000+00:00,107569.67,107569.68,107215.0,107275.01,222.01581
2025-06-25 23:59:59.999000+00:00,107275.01,107375.01,107079.9,107340.58,257.06498
2025-06-26 00:59:59.999000+00:00,107340.59,107623.52,107252.21,107320.0,388.09743
2025-06-26 01:59:59.999000+00:00,107320.0,107900.0,107105.43,107638.01,438.8069
2025-06-26 02:59:59.999000+00:00,107638.01,108039.05,107562.4,107920.47,511.55605
2025-06-26 03:59:59.999000+00:00,107920.47,108272.45,107783.69,107853.79,558.37668
2025-06-26 04:59:59.999000+00:00,107853.79,107953.27,107692.64,107845.41,326.06452
2025-06-26 05:59:59.999000+00:00,107845.4,107845.4,107520.0,107632.09,213.1355
2025-06-26 06:59:59.999000+00:00,107632.09,107813.57,107553.11,107761.5,239.49288
2025-06-26 07:59:59.999000+00:00,107761.5,108085.92,107751.3,107813.99,512.12581
2025-06-26 08:59:59.999000+00:00,107813.99,108174.86,107709.38,107753.07,504.11053
2025-06-26 09:59:59.999000+00:00,107753.07,107786.53,107275.63,107325.12,744.20067
2025-06-26 10:59:59.999000+00:00,107325.13,107468.94,107240.0,107389.01,348.76501
2025-06-26 11:59:59.999000+00:00,107389.0,107403.02,107117.65,107325.41,413.36685
2025-06-26 12:59:59.999000+00:00,107325.42,107421.57,107033.33,107122.48,385.28934
2025-06-26 13:59:59.999000+00:00,107122.47,107348.52,106817.64,106960.01,798.08785
2025-06-26 14:59:59.999000+00:00,106960.01,107765.55,106884.31,107436.6,711.91004
2025-06-26 15:59:59.999000+00:00,107436.6,107515.5,106562.5,107313.6,727.84181
2025-06-26 16:59:59.999000+00:00,107313.61,107410.94,107009.28,107196.05,326.30789
2025-06-26 17:59:59.999000+00:00,107196.06,107442.84,107145.38,107192.99,275.62731
2025-06-26 18:59:59.999000+00:00,107192.99,107580.0,107137.03,107384.1,289.91325
2025-06-26 19:59:59.999000+00:00,107384.11,107669.74,107328.0,107532.98,360.79815
2025-06-26 20:59:59.999000+00:00,107532.97,108000.0,107451.95,107766.29,497.91662
2025-06-26 21:59:59.999000+00:00,107766.3,107799.99,106850.0,107029.6,462.11523
2025-06-26 22:59:59.999000+00:00,107029.59,107235.29,106961.94,106992.59,243.89497
2025-06-26 23:59:59.999000+00:00,106992.59,107063.05,106865.56,106947.06,295.4715
2025-06-27 00:59:59.999000+00:00,106947.06,107179.8,106650.26,106675.22,332.61058
2025-06-27 01:59:59.999000+00:00,106675.21,107229.95,106438.33,107122.81,490.44969
2025-06-27 02:59:59.999000+00:00,107122.8,107300.0,107062.42,107253.6,277.3313
2025-06-27 03:59:59.999000+00:00,107253.59,107515.28,107168.79,107477.76,371.91271
2025-06-27 04:59:59.999000+00:00,107477.76,107568.68,107360.65,107497.06,282.76941
2025-06-27 05:59:59.999000+00:00,107497.07,107550.0,107267.73,107267.74,285.13466
2025-06-27 06:59:59.999000+00:00,107267.73,107385.24,107202.67,107278.82,187.40893
2025-06-27 07:59:59.999000+00:00,107278.82,107735.34,106850.0,106869.71,1190.74662
2025-06-27 08:59:59.999000+00:00,106869.72,107087.85,106679.98,106998.53,756.49658
2025-06-27 09:59:59.999000+00:00,106998.54,107137.64,106786.47,107083.8,1011.48795
2025-06-27 10:59:59.999000+00:00,107083.81,107159.95,106953.02,106995.32,328.42336
2025-06-27 11:59:59.999000+00:00,106995.33,107147.83,106921.66,106983.6,221.66755
2025-06-27 12:59:59.999000+00:00,106983.6,107200.0,106601.64,106692.9,489.40703
2025-06-27 13:59:59.999000+00:00,106692.89,106982.4,106356.76,106820.99,613.57127
2025-06-27 14:59:59.999000+00:00,106821.0,107105.43,106370.44,106557.79,2106.24243
2025-06-27 15:59:59.999000+00:00,106557.79,107407.14,106485.37,107308.25,495.30793
2025-06-27 16:59:59.999000+00:00,107308.25,107709.22,107094.03,107480.1,678.72532
2025-06-27 17:59:59.999000+00:00,107480.1,107497.16,106477.34,106875.75,501.2309
2025-06-27 18:59:59.999000+00:00,106875.75,107000.0,106446.45,106704.6,440.83658
2025-06-27 19:59:59.999000+00:00,106704.6,107020.66,106594.1,106801.02,366.69076
2025-06-27 20:59:59.999000+00:00,106801.02,107130.36,106794.33,107119.5,254.52948
2025-06-27 21:59:59.999000+00:00,107119.5,107277.99,107038.54,107052.01,231.16317
2025-06-27 22:59:59.999000+00:00,107052.01,107190.21,107052.01,107100.7,148.83751
2025-06-27 23:59:59.999000+00:00,107100.7,107171.23,106961.7,107047.59,169.4587
2025-06-28 00:59:59.999000+00:00,107047.58,107176.68,106847.59,107064.19,284.90876
2025-06-28 01:59:59.999000+00:00,107064.2,107129.33,106811.51,107066.19,193.38505
2025-06-28 02:59:59.999000+00:00,107066.19,107200.0,107015.7,107110.0,154.46239
2025-06-28 03:59:59.999000+00:00,107110.01,107347.1,107080.27,107300.13,142.29084
2025-06-28 04:59:59.999000+00:00,107300.13,107310.9,107183.29,107191.19,92.66137
2025-06-28 05:59:59.999000+00:00,107191.2,107317.0,107185.32,107294.8,127.55204
2025-06-28 06:59:59.999000+00:00,107294.81,107449.07,107294.8,107412.07,119.62237
2025-06-28 07:59:59.999000+00:00,107412.07,107496.12,107400.68,107485.0,157.78581
2025-06-28 08:59:59.999000+00:00,107485.01,107493.07,107347.85,107379.99,100.63716
2025-06-28 09:59:59.999000+00:00,107380.0,107380.0,107275.0,107307.99,109.33753
2025-06-28 10:59:59.999000+00:00,107308.0,107376.89,107252.6,107274.41,117.47879
2025-06-28 11:59:59.999000+00:00,107274.41,107373.4,107270.37,107373.39,88.84492
2025-06-28 12:59:59.999000+00:00,107373.39,107373.4,107292.44,107341.34,109.02275
2025-06-28 13:59:59.999000+00:00,107341.34,107354.82,107084.15,107101.78,222.67132
2025-06-28 14:59:59.999000+00:00,107101.79,107258.35,107101.78,107204.8,128.87426
2025-06-28 15:59:59.999000+00:00,107204.81,107577.75,107190.21,107449.28,254.30559
2025-06-28 16:59:59.999000+00:00,107449.28,107520.32,107253.22,107295.84,215.26558
2025-06-28 17:59:59.999000+00:00,107295.85,107542.5,107295.13,107465.12,116.29548
2025-06-28 18:59:59.999000+00:00,107465.13,107465.13,107260.64,107318.0,97.82363
2025-06-28 19:59:59.999000+00:00,107318.0,107339.38,107225.74,107225.74,69.70492
2025-06-28 20:59:59.999000+00:00,107225.74,107235.4,107154.62,107169.52,80.40679
2025-06-28 21:59:59.999000+00:00,107169.52,107347.65,107169.52,107331.38,82.17435
2025-06-28 22:59:59.999000+00:00,107331.37,107378.37,107257.09,107370.61,141.59714
2025-06-28 23:59:59.999000+00:00,107370.61,107370.62,107282.72,107296.79,75.06468
2025-06-29 00:59:59.999000+00:00,107296.79,107500.0,107254.16,107475.92,216.23676
2025-06-29 01:59:59.999000+00:00,107475.91,107475.92,107310.53,107311.0,101.25733
2025-06-29 02:59:59.999000+00:00,107311.0,107355.06,107172.52,107307.48,143.34108
2025-06-29 03:59:59.999000+00:00,107307.47,107307.48,107189.86,107210.78,73.19936
2025-06-29 04:59:59.999000+00:00,107210.78,107272.77,107210.77,107264.15,55.66311
2025-06-29 05:59:59.999000+00:00,107264.16,107310.0,107205.82,107309.99,65.97827
2025-06-29 06:59:59.999000+00:00,107310.0,107385.92,107309.99,107376.95,104.8323
2025-06-29 07:59:59.999000+00:00,107376.96,107402.18,107330.0,107402.18,114.10295
2025-06-29 08:59:59.999000+00:00,107402.17,107719.58,107402.17,107693.85,317.48769
2025-06-29 09:59:59.999000+00:00,107693.85,107972.74,107627.49,107891.64,417.03479
2025-06-29 10:59:59.999000+00:00,107891.64,108297.89,107849.61,108153.26,789.94745
2025-06-29 11:59:59.999000+00:00,108153.25,108484.0,108096.56,108477.11,464.45774
2025-06-29 12:59:59.999000+00:00,108477.12,108528.5,108033.0,108189.88,374.4257
2025-06-29 13:59:59.999000+00:00,108189.88,108228.28,108012.82,108051.52,254.59705
2025-06-29 14:59:59.999000+00:00,108051.53,108215.12,107777.77,107948.08,346.17479
2025-06-29 15:59:59.999000+00:00,107948.07,108034.13,107650.0,107750.72,345.2614
2025-06-29 16:59:59.999000+00:00,107750.72,107792.05,107320.0,107552.03,545.10349
2025-06-29 17:59:59.999000+00:00,107552.03,107592.17,107316.46,107544.44,341.27998
2025-06-29 18:59:59.999000+00:00,107544.44,107718.02,107445.4,107640.01,195.17898
2025-06-29 19:59:59.999000+00:00,107640.01,107640.01,107365.96,107406.81,106.96705
2025-06-29 20:59:59.999000+00:00,107406.8,107494.06,107359.78,107359.79,127.90868
2025-06-29 21:59:59.999000+00:00,107359.79,107734.59,107250.0,107543.48,254.81614
2025-06-29 22:59:59.999000+00:00,107543.48,108277.23,107543.48,108079.9,562.58019
2025-06-29 23:59:59.999000+00:00,108079.91,108436.47,108013.28,108356.93,513.90412
2025-06-30 00:59:59.999000+00:00,108356.93,108789.99,108255.81,108713.81,695.19445
2025-06-30 01:59:59.999000+00:00,108713.8,108770.0,108396.18,108493.93,354.63098
2025-06-30 02:59:59.999000+00:00,108493.92,108652.0,108445.01,108479.81,283.7017
2025-06-30 03:59:59.999000+00:00,108479.99,108580.0,108419.56,108503.74,230.64114
2025-06-30 04:59:59.999000+00:00,108503.74,108538.76,108301.6,108314.99,265.0143
2025-06-30 05:59:59.999000+00:00,108314.98,108380.0,108168.48,108280.65,230.27709
2025-06-30 06:59:59.999000+00:00,108280.66,108299.99,107518.88,107571.72,588.6705
2025-06-30 07:59:59.999000+00:00,107571.73,107746.13,107481.31,107614.08,497.31364
2025-06-30 08:59:59.999000+00:00,107614.07,107747.76,107459.0,107512.89,368.679
2025-06-30 09:59:59.999000+00:00,107512.89,107704.98,107466.18,107478.77,269.13675
2025-06-30 10:59:59.999000+00:00,107478.78,107649.5,107400.0,107649.49,263.79321
2025-06-30 11:59:59.999000+00:00,107649.5,107964.33,107624.99,107654.2,340.59546
2025-06-30 12:59:59.999000+00:00,107654.21,107824.31,107561.16,107570.58,362.20383
2025-06-30 13:59:59.999000+00:00,107570.59,107858.79,107482.56,107525.49,546.11194
2025-06-30 14:59:59.999000+00:00,107525.49,107641.31,106777.77,106803.32,1166.01856
2025-06-30 15:59:59.999000+00:00,106803.32,107796.2,106733.33,107580.46,905.70004
2025-06-30 16:59:59.999000+00:00,107580.47,107807.94,107281.5,107599.96,413.06794
2025-06-30 17:59:59.999000+00:00,107599.96,107792.99,107429.39,107462.94,346.53424
2025-06-30 18:59:59.999000+00:00,107462.95,107614.9,107116.4,107242.01,230.18635
2025-06-30 19:59:59.999000+00:00,107242.0,107794.19,107212.6,107745.97,325.03838
2025-06-30 20:59:59.999000+00:00,107745.97,107764.73,107480.0,107577.89,187.16819
2025-06-30 21:59:59.999000+00:00,107577.88,107589.0,106900.02,107130.81,441.72872
2025-06-30 22:59:59.999000+00:00,107130.8,107317.53,107029.64,107112.75,203.265
2025-06-30 23:59:59.999000+00:00,107112.76,107232.59,107063.04,107146.5,239.4535
2025-07-01 00:59:59.999000+00:00,107146.51,107449.25,107026.93,107377.02,253.62802
2025-07-01 01:59:59.999000+00:00,107377.03,107540.0,107171.42,107220.0,219.64653
2025-07-01 02:59:59.999000+00:00,107220.0,107410.74,107097.87,107101.69,207.06087
2025-07-01 03:59:59.999000+00:00,107101.68,107223.0,107070.2,107192.38,293.12458
2025-07-01 04:59:59.999000+00:00,107192.39,107203.11,106867.43,106881.6,261.75371
2025-07-01 05:59:59.999000+00:00,106881.6,106967.76,106740.0,106932.49,402.48733
2025-07-01 06:59:59.999000+00:00,106932.49,106932.49,106758.24,106890.77,167.32269
2025-07-01 07:59:59.999000+00:00,106890.77,107178.99,106615.97,107178.99,436.41463
2025-07-01 08:59:59.999000+00:00,107178.99,107178.99,106681.52,106710.12,282.35131
2025-07-01 09:59:59.999000+00:00,106710.12,106794.09,106500.0,106556.39,389.14535
2025-07-01 10:59:59.999000+00:00,106556.39,106633.31,106301.86,106490.42,468.88764
2025-07-01 11:59:59.999000+00:00,106490.42,106622.05,106317.17,106605.8,294.43204
2025-07-01 12:59:59.999000+00:00,106605.79,106706.05,106365.24,106421.08,284.29339
2025-07-01 13:59:59.999000+00:00,106421.07,106885.38,106301.04,106807.42,1241.43566
2025-07-01 14:59:59.999000+00:00,106807.43,107179.99,105717.84,105925.0,1572.86174
2025-07-01 15:59:59.999000+00:00,105925.01,106200.0,105623.39,105955.18,876.10488
2025-07-01 16:59:59.999000+00:00,105955.19,106280.0,105831.5,106082.56,343.73692
2025-07-01 17:59:59.999000+00:00,106082.55,106287.95,105909.42,106253.79,279.69821
2025-07-01 18:59:59.999000+00:00,106253.8,106269.6,105699.22,105749.68,412.70793
2025-07-01 19:59:59.999000+00:00,105749.68,105804.0,105387.68,105398.53,654.75967
2025-07-01 20:59:59.999000+00:00,105398.52,105995.44,105250.85,105920.01,431.58675
2025-07-01 21:59:59.999000+00:00,105920.01,106100.0,105744.81,105784.13,231.93599
2025-07-01 22:59:59.999000+00:00,105784.12,105916.64,105600.0,105613.22,253.7495
2025-07-01 23:59:59.999000+00:00,105613.21,105702.39,105361.33,105681.14,246.49903
2025-07-02 00:59:59.999000+00:00,105681.13,105781.43,105377.35,105392.3,239.30387
2025-07-02 01:59:59.999000+00:00,105392.3,105790.07,105100.19,105720.0,517.94641
2025-07-02 02:59:59.999000+00:00,105720.0,105920.11,105525.61,105908.7,333.47913
2025-07-02 03:59:59.999000+00:00,105908.71,106216.08,105871.07,106194.7,362.91292
2025-07-02 04:59:59.999000+00:00,106194.7,106382.86,106131.55,106382.86,339.23333
2025-07-02 05:59:59.999000+00:00,106382.85,106667.57,106292.29,106638.83,395.18675
2025-07-02 06:59:59.999000+00:00,106638.83,107014.39,106633.83,107014.38,611.77648
2025-07-02 07:59:59.999000+00:00,107014.39,107186.78,106852.83,107080.0,557.31452
2025-07-02 08:59:59.999000+00:00,107080.0,107745.0,107080.0,107728.99,802.78861
2025-07-02 09:59:59.999000+00:00,107729.0,107799.99,107506.52,107636.16,388.44355
2025-07-02 10:59:59.999000+00:00,107636.15,107860.23,107612.67,107848.95,442.3967
2025-07-02 11:59:59.999000+00:00,107848.95,107848.96,107338.15,107479.99,514.05194
2025-07-02 12:59:59.999000+00:00,107479.98,107479.99,107186.1,107379.92,371.85695
2025-07-02 13:59:59.999000+00:00,107379.92,107998.0,107280.0,107768.2,587.51111
2025-07-02 14:59:59.999000+00:00,107768.21,108171.8,107659.35,108139.99,937.16142
2025-07-02 15:59:59.999000+00:00,108140.0,108759.2,108120.0,108737.74,1330.61173
2025-07-02 16:59:59.999000+00:00,108737.75,109646.45,108650.97,109413.02,2695.11586
2025-07-02 17:59:59.999000+00:00,109413.01,109730.0,108834.3,109129.67,1117.75624
2025-07-02 18:59:59.999000+00:00,109129.68,109538.89,108989.9,109538.88,522.88486
2025-07-02 19:59:59.999000+00:00,109538.88,109681.81,109293.9,109676.14,1320.35211
2025-07-02 20:59:59.999000+00:00,109676.14,109676.14,109128.72,109136.3,575.18566
2025-07-02 21:59:59.999000+00:00,109136.31,109542.31,109130.01,109441.8,1281.72086
2025-07-02 22:59:59.999000+00:00,109441.79,109498.91,109100.57,109142.0,673.30761
2025-07-02 23:59:59.999000+00:00,109142.0,109170.42,108720.0,108849.6,773.5973
2025-07-03 00:59:59.999000+00:00,108849.59,109115.03,108715.56,108915.0,494.29688
2025-07-03 01:59:59.999000+00:00,108915.0,109111.0,108807.43,108975.97,383.5858
2025-07-03 02:59:59.999000+00:00,108975.96,108975.97,108530.4,108721.52,335.42231
2025-07-03 03:59:59.999000+00:00,108721.52,108820.0,108620.25,108628.21,226.69063
2025-07-03 04:59:59.999000+00:00,108628.2,109000.01,108566.14,108790.0,293.13317
2025-07-03 05:59:59.999000+00:00,108790.0,109381.12,108790.0,109340.37,452.51528
2025-07-03 06:59:59.999000+00:00,109340.37,109548.0,109237.85,109478.94,372.89912
2025-07-03 07:59:59.999000+00:00,109478.95,109478.95,109146.2,109280.0,442.04211
2025-07-03 08:59:59.999000+00:00,109279.99,109580.0,109279.99,109377.57,557.97387
2025-07-03 09:59:59.999000+00:00,109377.57,110273.21,109377.57,109942.2,1791.81347
2025-07-03 10:59:59.999000+00:00,109942.19,110000.0,109628.08,109839.37,644.21123
2025-07-03 11:59:59.999000+00:00,109839.38,109839.38,109584.61,109599.19,255.55023
2025-07-03 12:59:59.999000+00:00,109599.18,109916.0,108749.99,109167.99,1102.71213
2025-07-03 13:59:59.999000+00:00,109168.0,110529.18,109133.3,110255.63,1445.48707
2025-07-03 14:59:59.999000+00:00,110255.64,110499.6,109560.0,109718.57,999.03383
2025-07-03 15:59:59.999000+00:00,109718.57,109833.3,109107.0,109127.84,654.49287
2025-07-03 16:59:59.999000+00:00,109127.85,109683.19,109020.8,109288.46,584.75038
2025-07-03 17:59:59.999000+00:00,109288.47,109655.7,109278.41,109556.0,410.71077
2025-07-03 18:59:59.999000+00:00,109556.0,109721.51,109332.1,109678.75,284.97474
2025-07-03 19:59:59.999000+00:00,109678.75,109910.1,109638.01,109803.41,408.00794
2025-07-03 20:59:59.999000+00:00,109803.41,109947.11,109772.37,109947.11,187.94195
2025-07-03 21:59:59.999000+00:00,109947.1,110000.0,109687.59,109788.0,261.66349
2025-07-03 22:59:59.999000+00:00,109787.99,109874.69,109650.94,109699.17,195.2012
2025-07-03 23:59:59.999000+00:00,109699.17,109820.0,109510.0,109584.78,261.97178
